Step,Time (sec) 
All steps 0-10,94.90043616294861
Step 0: Parse Targets,0.008991718292236328
Step 1: Collecting the genomic contexts,12.198707580566406
Step 1a: Mapping,9.175565958023071
Step 1b: Assemblies,2.467417001724243
Step 1c: Sequences,0.5557029247283936
Step 2: Finding protein families,25.903637647628784
Step 3: Annotating functions and structures,1.3342845439910889
Step 4-5: Finding operon/genomic_context,1.8763654232025146
Step 6: Mapping taxonomy,28.62924289703369
Step 7: Finding ALL proteins with transmembrane segments,0.0025434494018554688
Step 8-9: Producing figures,24.81032705307007
Step 10: Write output,0.13151335716247559
