Step,Time (sec) 
All steps 0-10,125.070317029953
Step 0: Parse Targets,0.00976109504699707
Step 1: Collecting the genomic contexts,11.32953429222107
Step 1a: Mapping,9.141244411468506
Step 1b: Assemblies,1.6204829216003418
Step 1c: Sequences,0.5677895545959473
Step 2: Finding protein families,52.018277645111084
Step 3: Annotating functions and structures,3.955786943435669
Step 4-5: Finding operon/genomic_context,1.9525840282440186
Step 6: Mapping taxonomy,28.394293546676636
Step 7: Finding ALL proteins with transmembrane segments,0.002194643020629883
Step 8-9: Producing figures,27.270934581756592
Step 10: Write output,0.13132190704345703
