Step,Time (sec) 
All steps 0-10,643.8106293678284
Step 0: Parse Targets,0.48589658737182617
Step 1: Collecting the genomic contexts,134.01477241516113
Step 1a: Mapping,2.880951404571533
Step 1b: Assemblies,126.13822317123413
Step 1c: Sequences,4.995575189590454
Step 2: Finding protein families,143.07954668998718
Step 3: Annotating functions and structures,9.923007011413574
Step 4-5: Finding operon/genomic_context,250.4349763393402
Step 6: Mapping taxonomy,22.36620593070984
Step 7: Finding ALL proteins with transmembrane segments,0.002169370651245117
Step 8-9: Producing figures,82.5643208026886
Step 10: Write output,0.9345057010650635
