Step,Time (sec) 
All steps 0-10,290.9818892478943
Step 0: Parse Targets,0.009167909622192383
Step 1: Collecting the genomic contexts,12.51518988609314
Step 1a: Mapping,10.548521995544434
Step 1b: Assemblies,1.1451797485351562
Step 1c: Sequences,0.8214626312255859
Step 2: Finding protein families,53.5524742603302
Step 3: Annotating functions and structures,4.0127294063568115
Step 4-5: Finding operon/genomic_context,1.861539363861084
Step 6: Mapping taxonomy,191.56496834754944
Step 7: Finding ALL proteins with transmembrane segments,0.0021724700927734375
Step 8-9: Producing figures,27.326210260391235
Step 10: Write output,0.1324024200439453
