Step,Time (sec) 
All steps 0-10,167.5447919368744
Step 0: Parse Targets,0.009220361709594727
Step 1: Collecting the genomic contexts,10.27064061164856
Step 1a: Mapping,8.192604303359985
Step 1b: Assemblies,1.5080626010894775
Step 1c: Sequences,0.5699477195739746
Step 2: Finding protein families,95.8829116821289
Step 3: Annotating functions and structures,3.705022096633911
Step 4-5: Finding operon/genomic_context,1.8630084991455078
Step 6: Mapping taxonomy,28.5286066532135
Step 7: Finding ALL proteins with transmembrane segments,0.0013654232025146484
Step 8-9: Producing figures,27.147060871124268
Step 10: Write output,0.1313621997833252
