Step,Time (sec) 
All steps 0-10,326.2992024421692
Step 0: Parse Targets,0.009331941604614258
Step 1: Collecting the genomic contexts,11.403623342514038
Step 1a: Mapping,9.437917947769165
Step 1b: Assemblies,1.1625876426696777
Step 1c: Sequences,0.8030905723571777
Step 2: Finding protein families,94.93112015724182
Step 3: Annotating functions and structures,1.3507778644561768
Step 4-5: Finding operon/genomic_context,1.8517842292785645
Step 6: Mapping taxonomy,191.59473323822021
Step 7: Finding ALL proteins with transmembrane segments,0.0014412403106689453
Step 8-9: Producing figures,25.016996145248413
Step 10: Write output,0.13321423530578613
