Step,Time (sec) 
All steps 0-10,93.83308100700378
Step 0: Parse Targets,0.009068727493286133
Step 1: Collecting the genomic contexts,10.188936710357666
Step 1a: Mapping,8.075934171676636
Step 1b: Assemblies,1.5535645484924316
Step 1c: Sequences,0.559410810470581
Step 2: Finding protein families,26.172855377197266
Step 3: Annotating functions and structures,1.419196367263794
Step 4-5: Finding operon/genomic_context,2.0018467903137207
Step 6: Mapping taxonomy,28.74214458465576
Step 7: Finding ALL proteins with transmembrane segments,0.002410411834716797
Step 8-9: Producing figures,25.161262035369873
Step 10: Write output,0.129119873046875
