Step,Time (sec) 
All steps 0-10,831.9026575088501
Step 0: Parse Targets,0.4892587661743164
Step 1: Collecting the genomic contexts,149.78297901153564
Step 1a: Mapping,2.7829604148864746
Step 1b: Assemblies,142.36632776260376
Step 1c: Sequences,4.6336669921875
Step 2: Finding protein families,175.8876965045929
Step 3: Annotating functions and structures,145.04586482048035
Step 4-5: Finding operon/genomic_context,252.19299745559692
Step 6: Mapping taxonomy,23.165271282196045
Step 7: Finding ALL proteins with transmembrane segments,0.0010597705841064453
Step 8-9: Producing figures,84.36547613143921
Step 10: Write output,0.9670407772064209
