Step,Time (sec) 
All steps 0-10,171.3807098865509
Step 0: Parse Targets,0.009090900421142578
Step 1: Collecting the genomic contexts,13.236416578292847
Step 1a: Mapping,8.856738805770874
Step 1b: Assemblies,3.463242292404175
Step 1c: Sequences,0.9164137840270996
Step 2: Finding protein families,96.51458811759949
Step 3: Annotating functions and structures,4.323673486709595
Step 4-5: Finding operon/genomic_context,1.9162425994873047
Step 6: Mapping taxonomy,28.199713945388794
Step 7: Finding ALL proteins with transmembrane segments,0.0012409687042236328
Step 8-9: Producing figures,27.04161500930786
Step 10: Write output,0.13312482833862305
