Step,Time (sec) 
All steps 0-10,162.99461269378662
Step 0: Parse Targets,0.0093231201171875
Step 1: Collecting the genomic contexts,12.41288948059082
Step 1a: Mapping,8.373504638671875
Step 1b: Assemblies,3.367006301879883
Step 1c: Sequences,0.6723532676696777
Step 2: Finding protein families,93.45568466186523
Step 3: Annotating functions and structures,1.6098315715789795
Step 4-5: Finding operon/genomic_context,1.8225018978118896
Step 6: Mapping taxonomy,28.55680799484253
Step 7: Finding ALL proteins with transmembrane segments,0.0016775131225585938
Step 8-9: Producing figures,24.991832733154297
Step 10: Write output,0.12917327880859375
