Step,Time (sec) 
All steps 0-10,325.3482789993286
Step 0: Parse Targets,0.009258508682250977
Step 1: Collecting the genomic contexts,11.883589029312134
Step 1a: Mapping,9.865417242050171
Step 1b: Assemblies,1.1881699562072754
Step 1c: Sequences,0.829979658126831
Step 2: Finding protein families,94.33940196037292
Step 3: Annotating functions and structures,1.4442565441131592
Step 4-5: Finding operon/genomic_context,1.8245985507965088
Step 6: Mapping taxonomy,190.7776198387146
Step 7: Finding ALL proteins with transmembrane segments,0.0014209747314453125
Step 8-9: Producing figures,24.93330192565918
Step 10: Write output,0.12970852851867676
