Step,Time (sec) 
All steps 0-10,103.54078006744385
Step 0: Parse Targets,0.009212970733642578
Step 1: Collecting the genomic contexts,10.77285361289978
Step 1a: Mapping,8.751871109008789
Step 1b: Assemblies,1.3730268478393555
Step 1c: Sequences,0.6479313373565674
Step 2: Finding protein families,30.51984977722168
Step 3: Annotating functions and structures,4.074592351913452
Step 4-5: Finding operon/genomic_context,1.8987188339233398
Step 6: Mapping taxonomy,28.704344034194946
Step 7: Finding ALL proteins with transmembrane segments,0.0022077560424804688
Step 8-9: Producing figures,27.42222809791565
Step 10: Write output,0.13083171844482422
