Step,Time (sec) 
All steps 0-10,256.48415064811707
Step 0: Parse Targets,0.009268999099731445
Step 1: Collecting the genomic contexts,11.321393013000488
Step 1a: Mapping,9.127411842346191
Step 1b: Assemblies,1.6280779838562012
Step 1c: Sequences,0.5658824443817139
Step 2: Finding protein families,26.218675136566162
Step 3: Annotating functions and structures,1.409684419631958
Step 4-5: Finding operon/genomic_context,1.9037339687347412
Step 6: Mapping taxonomy,190.69401025772095
Step 7: Finding ALL proteins with transmembrane segments,0.0020825862884521484
Step 8-9: Producing figures,24.787866353988647
Step 10: Write output,0.13129639625549316
