Step,Time (sec) 
All steps 0-10,284.5860285758972
Step 0: Parse Targets,0.009078264236450195
Step 1: Collecting the genomic contexts,12.429687738418579
Step 1a: Mapping,8.320478677749634
Step 1b: Assemblies,3.421483039855957
Step 1c: Sequences,0.6877005100250244
Step 2: Finding protein families,52.01656746864319
Step 3: Annotating functions and structures,3.5856878757476807
Step 4-5: Finding operon/genomic_context,1.8912413120269775
Step 6: Mapping taxonomy,186.96424078941345
Step 7: Finding ALL proteins with transmembrane segments,0.002211332321166992
Step 8-9: Producing figures,27.516677856445312
Step 10: Write output,0.1664292812347412
