Step,Time (sec) 
All steps 0-10,751.0406572818756
Step 0: Parse Targets,0.48635172843933105
Step 1: Collecting the genomic contexts,216.57301473617554
Step 1a: Mapping,3.1860973834991455
Step 1b: Assemblies,206.3615689277649
Step 1c: Sequences,7.025323390960693
Step 2: Finding protein families,168.96439695358276
Step 3: Annotating functions and structures,17.083279848098755
Step 4-5: Finding operon/genomic_context,241.05273580551147
Step 6: Mapping taxonomy,22.476141214370728
Step 7: Finding ALL proteins with transmembrane segments,0.0011093616485595703
Step 8-9: Producing figures,83.50201034545898
Step 10: Write output,0.8953578472137451
