Step,Time (sec) 
All steps 0-10,315.4491732120514
Step 0: Parse Targets,0.009407520294189453
Step 1: Collecting the genomic contexts,7.581140995025635
Step 1a: Mapping,5.704571962356567
Step 1b: Assemblies,1.2541608810424805
Step 1c: Sequences,0.6223828792572021
Step 2: Finding protein families,93.25128173828125
Step 3: Annotating functions and structures,1.251868486404419
Step 4-5: Finding operon/genomic_context,1.8194317817687988
Step 6: Mapping taxonomy,186.44208550453186
Step 7: Finding ALL proteins with transmembrane segments,0.0014340877532958984
Step 8-9: Producing figures,24.95203161239624
Step 10: Write output,0.134260892868042
