Step,Time (sec) 
All steps 0-10,163.97162294387817
Step 0: Parse Targets,0.009426116943359375
Step 1: Collecting the genomic contexts,11.523930788040161
Step 1a: Mapping,9.538015604019165
Step 1b: Assemblies,1.1628515720367432
Step 1c: Sequences,0.8230388164520264
Step 2: Finding protein families,94.51676750183105
Step 3: Annotating functions and structures,1.692112922668457
Step 4-5: Finding operon/genomic_context,1.8333892822265625
Step 6: Mapping taxonomy,29.328552722930908
Step 7: Finding ALL proteins with transmembrane segments,0.002184629440307617
Step 8-9: Producing figures,24.930227994918823
Step 10: Write output,0.128495454788208
