Step,Time (sec) 
All steps 0-10,167.45501685142517
Step 0: Parse Targets,0.009277582168579102
Step 1: Collecting the genomic contexts,10.18278455734253
Step 1a: Mapping,8.117900133132935
Step 1b: Assemblies,1.5222251415252686
Step 1c: Sequences,0.5426340103149414
Step 2: Finding protein families,95.98734402656555
Step 3: Annotating functions and structures,3.936443567276001
Step 4-5: Finding operon/genomic_context,1.8513612747192383
Step 6: Mapping taxonomy,28.268672466278076
Step 7: Finding ALL proteins with transmembrane segments,0.003339052200317383
Step 8-9: Producing figures,27.07899308204651
Step 10: Write output,0.1317601203918457
