Step,Time (sec) 
All steps 0-10,99.11703324317932
Step 0: Parse Targets,0.009208917617797852
Step 1: Collecting the genomic contexts,7.58280873298645
Step 1a: Mapping,4.678193092346191
Step 1b: Assemblies,2.391130208969116
Step 1c: Sequences,0.5134601593017578
Step 2: Finding protein families,29.95602059364319
Step 3: Annotating functions and structures,3.829310655593872
Step 4-5: Finding operon/genomic_context,1.876924991607666
Step 6: Mapping taxonomy,28.343130588531494
Step 7: Finding ALL proteins with transmembrane segments,0.0014758110046386719
Step 8-9: Producing figures,27.37849712371826
Step 10: Write output,0.13249707221984863
