target_sequences_100
nr_of_targets: 100
	Total_time	Count	Max	Min	Mean	Std	Median
db_parsing_single	5.969432028010488	2	5.053813461214304	0.9156185667961836	2.984716014005244	2.926145671714602	2.984716014005244
download_and_parse_refseq_and_gb_databases	5.971599951386452	1	5.971599951386452	5.971599951386452	5.971599951386452	nan	5.971599951386452
parse_targets	0.0010066274553537369	1	0.0010066274553537369	0.0010066274553537369	0.0010066274553537369	nan	0.0010066274553537369
Step 0: Parse Targets	0.0010586157441139221	1	0.0010586157441139221	0.0010586157441139221	0.0010586157441139221	nan	0.0010586157441139221
map_uniprot_to_ncbi	35.823888095095754	60	1.1246397159993649	0.23363487422466278	0.5970648015849293	0.338069209971774	0.4785998547449708
get_assembly_id_from_ncbi_code	47.06875700503588	60	1.3484050258994102	0.617719728499651	0.7844792834172646	0.15851007088557073	0.757030245848
find_ncbi_code_assembly	111.57132731564343	100	1.9518454615026712	0.6177793964743614	1.1157132731564343	0.39091098254918055	1.0652076434344053
download_assembly	44.39235768839717	56	0.9500766061246395	0.6670866403728724	0.7927206730070923	0.06308835292044036	0.765871312469244
extract_assembly_file	2.5021826066076756	60	0.10150039196014404	0.0037038717418909073	0.041703043443461256	0.015966385898591215	0.04363012779504061
parse_assembly	3.1994783133268356	60	0.21637116000056267	0.0006375350058078766	0.05332463855544726	0.054169017617577545	0.03373874258249998
download_and_extract_assembly	55.929569721221924	60	1.2306552603840828	0.04368714056909084	0.9321594953536987	0.2390025342738742	0.9634136511012912
extract_flanking_genes	0.002750501036643982	60	9.449198842048645e-05	3.295205533504486e-05	4.5841683944066364e-05	1.0790677735654112e-05	4.51086089015007e-05
add_sequences_to_flanking_genes	345.2124234735966	60	9.338449750095606	3.007470929995179	5.753540391226609	1.4031087617329268	5.079706595279276
collecting_genomic_context	513.359216503799	1	513.359216503799	513.359216503799	513.359216503799	nan	513.359216503799
Step 1: Collecting the genomic contexts	513.3672453332692	1	513.3672453332692	513.3672453332692	513.3672453332692	nan	513.3672453332692
compute_all_agains_all_distance_matrix_mmseqs	15.432997120544314	1	15.432997120544314	15.432997120544314	15.432997120544314	nan	15.432997120544314
find_clusters_in_distance_matrix	0.006888007745146751	3	0.0032991990447044373	0.00033783912658691406	0.002296002581715584	0.001695990745321354	0.0032509695738554
mask_singleton_clusters	0.0028422754257917404	1	0.0028422754257917404	0.0028422754257917404	0.0028422754257917404	nan	0.0028422754257917404
assign_families	0.01393214426934719	1	0.01393214426934719	0.01393214426934719	0.01393214426934719	nan	0.01393214426934719
get_protein_families_summary	0.0030949003994464874	1	0.0030949003994464874	0.0030949003994464874	0.0030949003994464874	nan	0.0030949003994464874
find_and_add_protein_families_mmseqs	15.45664058253169	1	15.45664058253169	15.45664058253169	15.45664058253169	nan	15.45664058253169
Step 2: Finding protein families	15.456704061478376	1	15.456704061478376	15.456704061478376	15.456704061478376	nan	15.456704061478376
find_operon_types_standard	0.018452581018209457	1	0.018452581018209457	0.018452581018209457	0.018452581018209457	nan	0.018452581018209457
get_operon_types_summary	0.0015408266335725784	1	0.0015408266335725784	0.0015408266335725784	0.0015408266335725784	nan	0.0015408266335725784
Step 4: Finding operon/genomic_context	0.02005126141011715	1	0.02005126141011715	0.02005126141011715	0.02005126141011715	nan	0.02005126141011715
Step 5: Selecting most common operon/genomic context	0.0056947823613882065	1	0.0056947823613882065	0.0056947823613882065	0.0056947823613882065	nan	0.0056947823613882065
map_taxonomy	25.4373637791723	60	0.899114690721035	0.3582803402096033	0.42395606298620503	0.09420430402301432	0.38710821606218815
Step 6: Mapping taxonomy	25.445138664916158	1	25.445138664916158	25.445138664916158	25.445138664916158	nan	25.445138664916158
get_uniprot_annotation_for_each_peptide	115.58106024935842	522	0.8706134986132383	3.7997961044311523e-07	0.2214196556501119	0.21066088375017022	0.12913778983056545
Step 7: Finding ALL proteins with transmembrane segments	118.31043962948024	1	118.31043962948024	118.31043962948024	118.31043962948024	nan	118.31043962948024
Step 8: Making genomic context figure	2.728711439296603	1	2.728711439296603	2.728711439296603	2.728711439296603	nan	2.728711439296603
Step 9: Making interactive html output	2.1701063122600317	1	2.1701063122600317	2.1701063122600317	2.1701063122600317	nan	2.1701063122600317
Step 10: Write output	0.01864539086818695	1	0.01864539086818695	0.01864539086818695	0.01864539086818695	nan	0.01864539086818695
All steps 0-10	677.5265581198037	1	677.5265581198037	677.5265581198037	677.5265581198037	nan	677.5265581198037
