Step,Time (sec) 
All steps 0-10,331.27958631515503
Step 0: Parse Targets,0.009869098663330078
Step 1: Collecting the genomic contexts,11.50256061553955
Step 1a: Mapping,9.295638799667358
Step 1b: Assemblies,1.6183440685272217
Step 1c: Sequences,0.5885558128356934
Step 2: Finding protein families,95.87909984588623
Step 3: Annotating functions and structures,3.9867935180664062
Step 4-5: Finding operon/genomic_context,1.847203016281128
Step 6: Mapping taxonomy,190.7163736820221
Step 7: Finding ALL proteins with transmembrane segments,0.0016164779663085938
Step 8-9: Producing figures,27.199803590774536
Step 10: Write output,0.13115549087524414
