Step,Time (sec) 
All steps 0-10,328.79834175109863
Step 0: Parse Targets,0.009254693984985352
Step 1: Collecting the genomic contexts,7.554308891296387
Step 1a: Mapping,5.699523448944092
Step 1b: Assemblies,1.2370424270629883
Step 1c: Sequences,0.6177177429199219
Step 2: Finding protein families,96.38145112991333
Step 3: Annotating functions and structures,4.219681739807129
Step 4-5: Finding operon/genomic_context,1.8617703914642334
Step 6: Mapping taxonomy,191.50456380844116
Step 7: Finding ALL proteins with transmembrane segments,0.0014886856079101562
Step 8-9: Producing figures,27.127532482147217
Step 10: Write output,0.13199472427368164
