Step,Time (sec) 
All steps 0-10,162.27971863746643
Step 0: Parse Targets,0.00911712646484375
Step 1: Collecting the genomic contexts,12.822479724884033
Step 1a: Mapping,8.753437280654907
Step 1b: Assemblies,3.4090518951416016
Step 1c: Sequences,0.6599712371826172
Step 2: Finding protein families,92.54349493980408
Step 3: Annotating functions and structures,1.4662513732910156
Step 4-5: Finding operon/genomic_context,1.8751533031463623
Step 6: Mapping taxonomy,28.47283101081848
Step 7: Finding ALL proteins with transmembrane segments,0.0042383670806884766
Step 8-9: Producing figures,24.953097343444824
Step 10: Write output,0.12857365608215332
