target_sequences_20
nr_of_targets: 20
	Total_time	Count	Max	Min	Mean	Std	Median
db_parsing_single	6.087623601779342	2	5.172057289630175	0.9155663121491671	3.043811800889671	3.0097936342361766	3.043811800889671
download_and_parse_refseq_and_gb_databases	6.088552227243781	1	6.088552227243781	6.088552227243781	6.088552227243781	nan	6.088552227243781
parse_targets	0.0011359471827745438	1	0.0011359471827745438	0.0011359471827745438	0.0011359471827745438	nan	0.0011359471827745438
Step 0: Parse Targets	0.0011625774204730988	1	0.0011625774204730988	0.0011625774204730988	0.0011625774204730988	nan	0.0011625774204730988
map_uniprot_to_ncbi	7.416759060695767	12	1.113135477527976	0.2502628192305565	0.6180632550579807	0.35648404129873473	0.48091111332178116
get_assembly_id_from_ncbi_code	9.900175914168358	12	1.4253308195620775	0.6217370983213186	0.8250146595140299	0.23021617195942398	0.7679267469793558
find_ncbi_code_assembly	23.05792822316289	20	1.9258314538747072	0.6543635055422783	1.1528964111581446	0.408639422195253	1.086226605810225
download_assembly	8.667949507012963	11	0.9470903594046831	0.6684433110058308	0.7879954097284512	0.0930884949709787	0.762208603322506
extract_assembly_file	0.5179233141243458	12	0.10072987526655197	0.0034206677228212357	0.04316027617702881	0.023762734065521766	0.04182533174753189
parse_assembly	0.853345662355423	12	0.20904777571558952	0.0059898849576711655	0.07111213852961858	0.0684597035804121	0.043299244716763496
download_and_extract_assembly	11.207064092159271	12	1.236154105514288	0.19752423465251923	0.9339220076799393	0.2655089128038603	0.9686564626172185
extract_flanking_genes	0.0006021931767463684	12	0.0001466795802116394	3.1191855669021606e-05	5.0182764728864036e-05	3.1066250699130465e-05	4.2304396629333496e-05
add_sequences_to_flanking_genes	67.93626639991999	12	7.967114180326462	3.9369768779724836	5.661355533326666	1.5762857791277112	5.304064380936325
collecting_genomic_context	102.25535155646503	2	57.588436322286725	44.666915234178305	51.127675778232515	9.13689518464644	51.127675778232515
Step 1: Collecting the genomic contexts	57.59462119825184	1	57.59462119825184	57.59462119825184	57.59462119825184	nan	57.59462119825184
compute_all_agains_all_distance_matrix_mmseqs	3.9717509672045708	1	3.9717509672045708	3.9717509672045708	3.9717509672045708	nan	3.9717509672045708
find_clusters_in_distance_matrix	0.0021937061101198196	3	0.0010138172656297684	0.0002038218080997467	0.0007312353700399399	0.00045714337897506457	0.0009760670363903046
mask_singleton_clusters	0.00013662129640579224	1	0.00013662129640579224	0.00013662129640579224	0.00013662129640579224	nan	0.00013662129640579224
assign_families	0.0007010158151388168	1	0.0007010158151388168	0.0007010158151388168	0.0007010158151388168	nan	0.0007010158151388168
get_protein_families_summary	0.0025995876640081406	1	0.0025995876640081406	0.0025995876640081406	0.0025995876640081406	nan	0.0025995876640081406
find_and_add_protein_families_mmseqs	3.9766852762550116	1	3.9766852762550116	3.9766852762550116	3.9766852762550116	nan	3.9766852762550116
Step 2: Finding protein families	3.9767147786915302	1	3.9767147786915302	3.9767147786915302	3.9767147786915302	nan	3.9767147786915302
find_operon_types_standard	0.0011445172131061554	1	0.0011445172131061554	0.0011445172131061554	0.0011445172131061554	nan	0.0011445172131061554
get_operon_types_summary	0.0013519171625375748	1	0.0013519171625375748	0.0013519171625375748	0.0013519171625375748	nan	0.0013519171625375748
Step 4: Finding operon/genomic_context	0.002542983740568161	1	0.002542983740568161	0.002542983740568161	0.002542983740568161	nan	0.002542983740568161
Step 5: Selecting most common operon/genomic context	0.004685007035732269	1	0.004685007035732269	0.004685007035732269	0.004685007035732269	nan	0.004685007035732269
map_taxonomy	5.329000063240528	12	0.6269146595150232	0.3576176352798939	0.44408333860337734	0.08606371848072508	0.41601989697664976
Step 6: Mapping taxonomy	2.741137595847249	1	2.741137595847249	2.741137595847249	2.741137595847249	nan	2.741137595847249
get_uniprot_annotation_for_each_peptide	20.680002396926284	102	0.7766382303088903	3.91155481338501e-07	0.20274512153849297	0.20915000479063084	0.1278722770512104
Step 7: Finding ALL proteins with transmembrane segments	62.053198006004095	1	62.053198006004095	62.053198006004095	62.053198006004095	nan	62.053198006004095
Step 8: Making genomic context figure	0.8068224806338549	1	0.8068224806338549	0.8068224806338549	0.8068224806338549	nan	0.8068224806338549
Step 9: Making interactive html output	0.778948612511158	1	0.778948612511158	0.778948612511158	0.778948612511158	nan	0.778948612511158
Step 10: Write output	0.007352937012910843	1	0.007352937012910843	0.007352937012910843	0.007352937012910843	nan	0.007352937012910843
All steps 0-10	127.97017415054142	1	127.97017415054142	127.97017415054142	127.97017415054142	nan	127.97017415054142
