target_sequences_10
nr_of_targets: 10
	Total_time	Count	Max	Min	Mean	Std	Median
db_parsing_single	6.2315721698105335	2	5.290040321648121	0.9415318481624126	3.1157860849052668	3.0748598296489065	3.1157860849052668
download_and_parse_refseq_and_gb_databases	6.233729250729084	1	6.233729250729084	6.233729250729084	6.233729250729084	nan	6.233729250729084
parse_targets	0.0010176748037338257	1	0.0010176748037338257	0.0010176748037338257	0.0010176748037338257	nan	0.0010176748037338257
Step 0: Parse Targets	0.001070655882358551	1	0.001070655882358551	0.001070655882358551	0.001070655882358551	nan	0.001070655882358551
map_uniprot_to_ncbi	4.507705822587013	6	1.3697446212172508	0.34637512266635895	0.7512843037645022	0.4240041838602704	0.5706103406846523
get_assembly_id_from_ncbi_code	6.330045685172081	6	1.5021940283477306	0.7704011462628841	1.0550076141953468	0.2769853063895836	0.9865600019693375
find_ncbi_code_assembly	14.559044051915407	10	2.744785249233246	0.7704541757702827	1.4559044051915406	0.5520462633263364	1.3223877102136612
download_assembly	6.681570705026388	6	1.7023787274956703	0.7627200298011303	1.113595117504398	0.36956487109026387	0.9875947032123804
extract_assembly_file	0.32412129640579224	6	0.10224495455622673	0.03460526093840599	0.05402021606763204	0.0252988475844545	0.045514706522226334
parse_assembly	0.5883880257606506	6	0.21950741112232208	0.007227003574371338	0.09806467096010844	0.09091371770432267	0.09458664245903492
download_and_extract_assembly	8.134623304009438	6	2.058415975421667	1.0726627707481384	1.3557705506682396	0.39766483435235583	1.147346444427967
extract_flanking_genes	0.00032157450914382935	6	9.036064147949219e-05	2.9042363166809082e-05	5.359575152397156e-05	2.6650205020326573e-05	4.5046210289001465e-05
add_sequences_to_flanking_genes	52.475498747080564	6	20.973454352468252	4.457221452146769	8.74591645784676	6.2393802206465985	6.207890581339598
collecting_genomic_context	75.19379378855228	1	75.19379378855228	75.19379378855228	75.19379378855228	nan	75.19379378855228
Step 1: Collecting the genomic contexts	75.20249638706446	1	75.20249638706446	75.20249638706446	75.20249638706446	nan	75.20249638706446
compute_all_agains_all_distance_matrix_mmseqs	4.344144202768803	1	4.344144202768803	4.344144202768803	4.344144202768803	nan	4.344144202768803
find_clusters_in_distance_matrix	0.002776786684989929	3	0.0012990683317184448	0.0002319030463695526	0.0009255955616633097	0.0006013451176271091	0.0012458153069019318
mask_singleton_clusters	4.0981918573379517e-05	1	4.0981918573379517e-05	4.0981918573379517e-05	4.0981918573379517e-05	nan	4.0981918573379517e-05
assign_families	0.00020899251103401184	1	0.00020899251103401184	0.00020899251103401184	0.00020899251103401184	nan	0.00020899251103401184
get_protein_families_summary	0.0025240816175937653	1	0.0025240816175937653	0.0025240816175937653	0.0025240816175937653	nan	0.0025240816175937653
find_and_add_protein_families_mmseqs	4.348703101277351	1	4.348703101277351	4.348703101277351	4.348703101277351	nan	4.348703101277351
Step 2: Finding protein families	4.348800927400589	1	4.348800927400589	4.348800927400589	4.348800927400589	nan	4.348800927400589
map_one_familiy	0.38365694880485535	7	0.09411794319748878	0.0014258623123168945	0.05480813554355076	0.03746695784229648	0.07064405083656311
find_uniprot_in_swiss_model_repository	0.20150377973914146	6	0.06064974516630173	1.3522803783416748e-06	0.03358396328985691	0.01946917900011711	0.03452646732330322
find_uniprot_in_alphafold_database	0.16999806091189384	6	0.03933190181851387	5.513429641723633e-07	0.028333010151982307	0.014238181193950707	0.03286224789917469
mapping_all_family_members	0.38379423320293427	1	0.38379423320293427	0.38379423320293427	0.38379423320293427	nan	0.38379423320293427
Step 3: Annotating functions and structures	1.2883648797869682	1	1.2883648797869682	1.2883648797869682	1.2883648797869682	nan	1.2883648797869682
find_operon_types_standard	0.0006642229855060577	1	0.0006642229855060577	0.0006642229855060577	0.0006642229855060577	nan	0.0006642229855060577
get_operon_types_summary	0.0015499144792556763	1	0.0015499144792556763	0.0015499144792556763	0.0015499144792556763	nan	0.0015499144792556763
Step 4: Finding operon/genomic_context	0.002256963402032852	1	0.002256963402032852	0.002256963402032852	0.002256963402032852	nan	0.002256963402032852
Step 5: Selecting most common operon/genomic context	0.006226446479558945	1	0.006226446479558945	0.006226446479558945	0.006226446479558945	nan	0.006226446479558945
map_taxonomy	2.2686302438378334	6	0.4539630115032196	0.3288455344736576	0.3781050406396389	0.04250449099252657	0.3726548571139574
Step 6: Mapping taxonomy	2.2722696363925934	1	2.2722696363925934	2.2722696363925934	2.2722696363925934	nan	2.2722696363925934
Step 8: Making genomic context figure	0.6073174253106117	1	0.6073174253106117	0.6073174253106117	0.6073174253106117	nan	0.6073174253106117
Step 9: Making interactive html output	0.4545450024306774	1	0.4545450024306774	0.4545450024306774	0.4545450024306774	nan	0.4545450024306774
Step 10: Write output	0.005595747381448746	1	0.005595747381448746	0.005595747381448746	0.005595747381448746	nan	0.005595747381448746
All steps 0-10	84.19254471734166	1	84.19254471734166	84.19254471734166	84.19254471734166	nan	84.19254471734166
