target_sequences_20
nr_of_targets: 20
	Total_time	Count	Max	Min	Mean	Std	Median
db_parsing_single	6.2282725013792515	2	5.295497357845306	0.9327751435339451	3.1141362506896257	3.0849104621727537	3.1141362506896257
download_and_parse_refseq_and_gb_databases	6.229666594415903	1	6.229666594415903	6.229666594415903	6.229666594415903	nan	6.229666594415903
parse_targets	0.0010892599821090698	1	0.0010892599821090698	0.0010892599821090698	0.0010892599821090698	nan	0.0010892599821090698
Step 0: Parse Targets	0.0011186860501766205	1	0.0011186860501766205	0.0011186860501766205	0.0011186860501766205	nan	0.0011186860501766205
map_uniprot_to_ncbi	8.40663205459714	12	1.2542494721710682	0.2568642571568489	0.7005526712164283	0.3676606742787507	0.6173284444957972
get_assembly_id_from_ncbi_code	9.733657486736774	12	1.0068060643970966	0.6404032781720161	0.8111381238947312	0.11947728810059811	0.7948712315410376
find_ncbi_code_assembly	24.092461109161377	20	1.9013113267719746	0.6404356732964516	1.2046230554580688	0.42458720864813954	1.1998784635215998
download_assembly	10.484690718352795	11	1.4495801106095314	0.7260405048727989	0.9531537016684358	0.20190099947971366	0.8868344835937023
extract_assembly_file	0.5159464292228222	12	0.10067902877926826	0.002716217190027237	0.042995535768568516	0.023964673329751066	0.04169374890625477
parse_assembly	0.860721793025732	12	0.21498983353376389	0.005769714713096619	0.07172681608547767	0.06953186581464157	0.044127460569143295
download_and_extract_assembly	12.779289152473211	12	1.745912842452526	0.1917063407599926	1.064940762706101	0.35294522546299234	1.0612244885414839
extract_flanking_genes	0.00047640129923820496	12	4.9617141485214233e-05	2.9917806386947632e-05	3.970010826985041e-05	5.617252315647442e-06	3.945082426071167e-05
add_sequences_to_flanking_genes	76.8971927203238	12	11.303655076771975	3.65106013789773	6.408099393360317	2.645014938686327	5.1651711165905
collecting_genomic_context	113.82773534953594	1	113.82773534953594	113.82773534953594	113.82773534953594	nan	113.82773534953594
Step 1: Collecting the genomic contexts	113.83514088019729	1	113.83514088019729	113.83514088019729	113.83514088019729	nan	113.83514088019729
compute_all_agains_all_distance_matrix_mmseqs	5.132182978093624	1	5.132182978093624	5.132182978093624	5.132182978093624	nan	5.132182978093624
find_clusters_in_distance_matrix	0.0030936002731323242	3	0.001444939523935318	0.00024861469864845276	0.0010312000910441081	0.0006781104469638249	0.0014000460505485535
mask_singleton_clusters	0.00013888254761695862	1	0.00013888254761695862	0.00013888254761695862	0.00013888254761695862	nan	0.00013888254761695862
assign_families	0.0006743445992469788	1	0.0006743445992469788	0.0006743445992469788	0.0006743445992469788	nan	0.0006743445992469788
get_protein_families_summary	0.002110682427883148	1	0.002110682427883148	0.002110682427883148	0.002110682427883148	nan	0.002110682427883148
find_and_add_protein_families_mmseqs	5.137133698910475	1	5.137133698910475	5.137133698910475	5.137133698910475	nan	5.137133698910475
Step 2: Finding protein families	5.137165952473879	1	5.137165952473879	5.137165952473879	5.137165952473879	nan	5.137165952473879
map_one_familiy	0.41705726459622383	8	0.07629184052348137	0.0016503185033798218	0.05213215807452798	0.03134353167975221	0.06680015660822392
find_uniprot_in_swiss_model_repository	0.19834721088409424	6	0.03694576025009155	0.030668940395116806	0.03305786848068237	0.0027038386972455457	0.03162951581180096
find_uniprot_in_alphafold_database	0.20375588536262512	6	0.03824613243341446	0.029886897653341293	0.03395931422710419	0.0031394828664274162	0.0336782019585371
mapping_all_family_members	0.41722992062568665	1	0.41722992062568665	0.41722992062568665	0.41722992062568665	nan	0.41722992062568665
Step 3: Annotating functions and structures	1.4929452762007713	1	1.4929452762007713	1.4929452762007713	1.4929452762007713	nan	1.4929452762007713
find_operon_types_standard	0.001291085034608841	1	0.001291085034608841	0.001291085034608841	0.001291085034608841	nan	0.001291085034608841
get_operon_types_summary	0.0012832693755626678	1	0.0012832693755626678	0.0012832693755626678	0.0012832693755626678	nan	0.0012832693755626678
Step 4: Finding operon/genomic_context	0.0026223622262477875	1	0.0026223622262477875	0.0026223622262477875	0.0026223622262477875	nan	0.0026223622262477875
Step 5: Selecting most common operon/genomic context	0.006351806223392487	1	0.006351806223392487	0.006351806223392487	0.006351806223392487	nan	0.006351806223392487
map_taxonomy	7.568287514150143	12	1.8066460713744164	0.3415340222418308	0.6306906261791786	0.4305593599152198	0.44119718484580517
Step 6: Mapping taxonomy	7.572647042572498	1	7.572647042572498	7.572647042572498	7.572647042572498	nan	7.572647042572498
Step 8: Making genomic context figure	0.803474809974432	1	0.803474809974432	0.803474809974432	0.803474809974432	nan	0.803474809974432
Step 9: Making interactive html output	0.6149896122515202	1	0.6149896122515202	0.6149896122515202	0.6149896122515202	nan	0.6149896122515202
Step 10: Write output	0.007050592452287674	1	0.007050592452287674	0.007050592452287674	0.007050592452287674	nan	0.007050592452287674
All steps 0-10	129.47596084699035	1	129.47596084699035	129.47596084699035	129.47596084699035	nan	129.47596084699035
