Step,Time (sec) 
All steps 0-10,117.32455968856812
Step 0: Parse Targets,0.009215116500854492
Step 1: Collecting the genomic contexts,11.288569927215576
Step 1a: Mapping,9.296971559524536
Step 1b: Assemblies,1.336007833480835
Step 1c: Sequences,0.6555655002593994
Step 2: Finding protein families,48.76502752304077
Step 3: Annotating functions and structures,1.5104360580444336
Step 4-5: Finding operon/genomic_context,1.8914861679077148
Step 6: Mapping taxonomy,28.94599723815918
Step 7: Finding ALL proteins with transmembrane segments,0.0012633800506591797
Step 8-9: Producing figures,24.778342247009277
Step 10: Write output,0.1282186508178711
