target_sequences_20
nr_of_targets: 20
	Total_time	Count	Max	Min	Mean	Std	Median
db_parsing_single	6.133747488260269	2	5.210201200097799	0.9235462881624699	3.0668737441301346	3.031122756836094	3.0668737441301346
download_and_parse_refseq_and_gb_databases	6.135020088404417	1	6.135020088404417	6.135020088404417	6.135020088404417	nan	6.135020088404417
parse_targets	0.0005163401365280151	1	0.0005163401365280151	0.0005163401365280151	0.0005163401365280151	nan	0.0005163401365280151
Step 0: Parse Targets	0.0005447864532470703	1	0.0005447864532470703	0.0005447864532470703	0.0005447864532470703	nan	0.0005447864532470703
map_uniprot_to_ncbi	9.135226234793663	12	1.5662107318639755	0.26876233518123627	0.7612688528994719	0.43488937876093936	0.628809817135334
get_assembly_id_from_ncbi_code	11.089862547814846	12	1.5373421162366867	0.6576632969081402	0.9241552123179039	0.2643341103347517	0.8893137034028769
find_ncbi_code_assembly	26.510223280638456	20	2.355657882988453	0.6978791952133179	1.3255111640319228	0.45696615152005243	1.2541809398680925
download_assembly	15.645576290786266	11	2.3670300282537937	0.8086595125496387	1.422325117344206	0.4805152745904845	1.5334362648427486
extract_assembly_file	0.5202146954834461	12	0.10252808034420013	0.003084775060415268	0.04335122462362051	0.024312083940197148	0.04203667491674423
parse_assembly	0.8701514340937138	12	0.2176952250301838	0.0055973343551158905	0.07251261950780948	0.07042171774843103	0.04425285570323467
download_and_extract_assembly	17.93949655815959	12	2.572734259068966	0.12873928993940353	1.4949580465132992	0.6391183313380596	1.5422101616859436
extract_flanking_genes	0.00045933201909065247	12	5.187466740608215e-05	2.5272369384765625e-05	3.8277668257554374e-05	8.336485326860353e-06	3.526918590068817e-05
collecting_genomic_context	122.3510524444282	8	32.58970206603408	2.6354388035833836	15.293881555553526	9.926803967060819	15.381944889202714
add_sequences_to_flanking_genes	77.85811001434922	12	9.705161169171333	4.512969572097063	6.488175834529102	1.8199007285876223	5.770894937217236
Step 1: Collecting the genomic contexts	32.597695145756006	1	32.597695145756006	32.597695145756006	32.597695145756006	nan	32.597695145756006
compute_all_agains_all_distance_matrix_mmseqs	2.160820957273245	1	2.160820957273245	2.160820957273245	2.160820957273245	nan	2.160820957273245
find_clusters_in_distance_matrix	0.002332933247089386	3	0.0010674595832824707	0.00026099756360054016	0.000777644415696462	0.0004485361826213892	0.0010044761002063751
mask_singleton_clusters	0.00013738498091697693	1	0.00013738498091697693	0.00013738498091697693	0.00013738498091697693	nan	0.00013738498091697693
assign_families	0.0007164366543292999	1	0.0007164366543292999	0.0007164366543292999	0.0007164366543292999	nan	0.0007164366543292999
get_protein_families_summary	0.002142801880836487	1	0.002142801880836487	0.002142801880836487	0.002142801880836487	nan	0.002142801880836487
find_and_add_protein_families_mmseqs	2.165503915399313	1	2.165503915399313	2.165503915399313	2.165503915399313	nan	2.165503915399313
Step 2: Finding protein families	2.1655382439494133	1	2.1655382439494133	2.1655382439494133	2.1655382439494133	nan	2.1655382439494133
map_one_familiy	0.6348288506269455	8	0.1762528456747532	0.0014421939849853516	0.07935360632836819	0.06491197896543423	0.07189679332077503
mapping_all_family_members	0.6350186727941036	8	0.17627056688070297	0.0014634579420089722	0.07937733409926295	0.06490588182432216	0.0719181913882494
find_uniprot_in_swiss_model_repository	0.40055015310645103	6	0.1393054537475109	0.030307326465845108	0.06675835885107517	0.05250869287508274	0.03532371111214161
find_uniprot_in_alphafold_database	0.2219301387667656	6	0.047341667115688324	0.030578676611185074	0.0369883564611276	0.005583034629740537	0.03584546968340874
Step 3: Annotating functions and structures	21.458517748862505	1	21.458517748862505	21.458517748862505	21.458517748862505	nan	21.458517748862505
find_operon_types_standard	0.0015617907047271729	1	0.0015617907047271729	0.0015617907047271729	0.0015617907047271729	nan	0.0015617907047271729
get_operon_types_summary	0.0014946535229682922	1	0.0014946535229682922	0.0014946535229682922	0.0014946535229682922	nan	0.0014946535229682922
Step 4: Finding operon/genomic_context	0.0031165406107902527	1	0.0031165406107902527	0.0031165406107902527	0.0031165406107902527	nan	0.0031165406107902527
Step 5: Selecting most common operon/genomic context	0.0045209042727947235	1	0.0045209042727947235	0.0045209042727947235	0.0045209042727947235	nan	0.0045209042727947235
map_taxonomy	7.285106401890516	12	1.099016647785902	0.3409207947552204	0.6070922001575431	0.22151511736766696	0.5144733618944883
Step 6: Mapping taxonomy	1.7577677555382252	1	1.7577677555382252	1.7577677555382252	1.7577677555382252	nan	1.7577677555382252
Step 8: Making genomic context figure	0.8988791108131409	1	0.8988791108131409	0.8988791108131409	0.8988791108131409	nan	0.8988791108131409
Step 9: Making interactive html output	0.5960012599825859	1	0.5960012599825859	0.5960012599825859	0.5960012599825859	nan	0.5960012599825859
Step 10: Write output	0.0071982741355896	1	0.0071982741355896	0.0071982741355896	0.0071982741355896	nan	0.0071982741355896
All steps 0-10	59.49406239762902	1	59.49406239762902	59.49406239762902	59.49406239762902	nan	59.49406239762902
