target_sequences_10
nr_of_targets: 10
	Total_time	Count	Max	Min	Mean	Std	Median
db_parsing_single	6.107366751879454	2	5.187618255615234	0.9197484962642193	3.053683375939727	3.0178396480581013	3.053683375939727
download_and_parse_refseq_and_gb_databases	6.108448650687933	1	6.108448650687933	6.108448650687933	6.108448650687933	nan	6.108448650687933
parse_targets	0.00016554072499275208	1	0.00016554072499275208	0.00016554072499275208	0.00016554072499275208	nan	0.00016554072499275208
Step 0: Parse Targets	0.0001937486231327057	1	0.0001937486231327057	0.0001937486231327057	0.0001937486231327057	nan	0.0001937486231327057
map_uniprot_to_ncbi	5.111548122018576	6	1.5320916920900345	0.36408788710832596	0.851924687003096	0.5336771731514499	0.6123119816184044
get_assembly_id_from_ncbi_code	5.470910891890526	6	1.4551376700401306	0.6537169590592384	0.9118184819817543	0.28627228806677685	0.8348897192627192
find_ncbi_code_assembly	13.635035827755928	10	2.2857169434428215	0.6537902168929577	1.3635035827755928	0.5435591269576863	1.3064871430397034
download_assembly	6.899694599211216	6	1.6030313447117805	0.8989792689681053	1.149949099868536	0.3140767069235633	0.9882841352373362
extract_assembly_file	0.3167892247438431	6	0.0997307151556015	0.032733459025621414	0.052798204123973846	0.02477393859007428	0.04508752189576626
parse_assembly	0.5839544981718063	6	0.22103030234575272	0.007138893008232117	0.09732574969530106	0.09074539661544466	0.0915070865303278
download_and_extract_assembly	8.277353640645742	6	1.882159061729908	1.037331983447075	1.3795589401076238	0.39598608219943976	1.2223324086517096
extract_flanking_genes	0.00023030489683151245	6	4.877150058746338e-05	3.0007213354110718e-05	3.838414947191874e-05	8.65669607744718e-06	3.6479905247688293e-05
collecting_genomic_context	55.96300105005503	4	21.798063680529594	2.851949095726013	13.990750262513757	8.204806295315153	15.65649413689971
add_sequences_to_flanking_genes	34.03225872665644	6	9.176296297460794	3.565413262695074	5.6720431211094064	1.9919155690338681	5.321671422570944
Step 1: Collecting the genomic contexts	21.805961810052395	1	21.805961810052395	21.805961810052395	21.805961810052395	nan	21.805961810052395
compute_all_agains_all_distance_matrix_mmseqs	2.234574932605028	1	2.234574932605028	2.234574932605028	2.234574932605028	nan	2.234574932605028
find_clusters_in_distance_matrix	0.001782834529876709	3	0.0008042268455028534	0.00021602213382720947	0.0005942781766255697	0.000328240346082735	0.0007625855505466461
mask_singleton_clusters	4.084780812263489e-05	1	4.084780812263489e-05	4.084780812263489e-05	4.084780812263489e-05	nan	4.084780812263489e-05
assign_families	0.00023053959012031555	1	0.00023053959012031555	0.00023053959012031555	0.00023053959012031555	nan	0.00023053959012031555
get_protein_families_summary	0.0024686940014362335	1	0.0024686940014362335	0.0024686940014362335	0.0024686940014362335	nan	0.0024686940014362335
find_and_add_protein_families_mmseqs	2.238631524145603	1	2.238631524145603	2.238631524145603	2.238631524145603	nan	2.238631524145603
Step 2: Finding protein families	2.2386620827019215	1	2.2386620827019215	2.2386620827019215	2.2386620827019215	nan	2.2386620827019215
map_one_familiy	0.7439267560839653	7	0.22144772484898567	0.0022245533764362335	0.1062752508691379	0.08797284808624578	0.09323669224977493
mapping_all_family_members	0.7440974228084087	4	0.31300168484449387	0.002273116260766983	0.18602435570210218	0.1310279122231272	0.21441131085157394
find_uniprot_in_swiss_model_repository	0.5554331727325916	6	0.18312381207942963	1.3336539268493652e-06	0.09257219545543194	0.0732556783374379	0.07068579643964767
find_uniprot_in_alphafold_database	0.1743057630956173	6	0.03673781454563141	7.003545761108398e-07	0.029050960515936215	0.014356128073407642	0.035173697397112846
Step 3: Annotating functions and structures	1.1889049522578716	1	1.1889049522578716	1.1889049522578716	1.1889049522578716	nan	1.1889049522578716
find_operon_types_standard	0.000679314136505127	1	0.000679314136505127	0.000679314136505127	0.000679314136505127	nan	0.000679314136505127
get_operon_types_summary	0.0020442642271518707	1	0.0020442642271518707	0.0020442642271518707	0.0020442642271518707	nan	0.0020442642271518707
Step 4: Finding operon/genomic_context	0.002771083265542984	1	0.002771083265542984	0.002771083265542984	0.002771083265542984	nan	0.002771083265542984
Step 5: Selecting most common operon/genomic context	0.004940830171108246	1	0.004940830171108246	0.004940830171108246	0.004940830171108246	nan	0.004940830171108246
map_taxonomy	3.7932059019804	6	1.5633160956203938	0.38014472275972366	0.6322009836634	0.45752322703099857	0.4594400469213724
Step 6: Mapping taxonomy	1.9477967098355293	1	1.9477967098355293	1.9477967098355293	1.9477967098355293	nan	1.9477967098355293
Step 8: Making genomic context figure	0.6495963484048843	1	0.6495963484048843	0.6495963484048843	0.6495963484048843	nan	0.6495963484048843
Step 9: Making interactive html output	0.41710140183568	1	0.41710140183568	0.41710140183568	0.41710140183568	nan	0.41710140183568
Step 10: Write output	0.005817614495754242	1	0.005817614495754242	0.005817614495754242	0.005817614495754242	nan	0.005817614495754242
All steps 0-10	28.265109580010176	1	28.265109580010176	28.265109580010176	28.265109580010176	nan	28.265109580010176
