Step,Time (sec) 
All steps 0-10,126.5243763923645
Step 0: Parse Targets,0.009178638458251953
Step 1: Collecting the genomic contexts,10.674346685409546
Step 1a: Mapping,8.692639589309692
Step 1b: Assemblies,1.1654961109161377
Step 1c: Sequences,0.8161835670471191
Step 2: Finding protein families,53.762269735336304
Step 3: Annotating functions and structures,3.681654930114746
Step 4-5: Finding operon/genomic_context,1.8876280784606934
Step 6: Mapping taxonomy,29.255622148513794
Step 7: Finding ALL proteins with transmembrane segments,0.0019881725311279297
Step 8-9: Producing figures,27.112051486968994
Step 10: Write output,0.13303470611572266
