Step,Time (sec) 
All steps 0-10,288.7211010456085
Step 0: Parse Targets,0.009095430374145508
Step 1: Collecting the genomic contexts,10.073722839355469
Step 1a: Mapping,8.05224871635437
Step 1b: Assemblies,1.1746277809143066
Step 1c: Sequences,0.8468170166015625
Step 2: Finding protein families,49.95325493812561
Step 3: Annotating functions and structures,1.5016024112701416
Step 4-5: Finding operon/genomic_context,1.954613208770752
Step 6: Mapping taxonomy,200.2017641067505
Step 7: Finding ALL proteins with transmembrane segments,0.0033681392669677734
Step 8-9: Producing figures,24.86926817893982
Step 10: Write output,0.1487431526184082
