Step,Time (sec) 
All steps 0-10,328.7996916770935
Step 0: Parse Targets,0.009170770645141602
Step 1: Collecting the genomic contexts,8.268088579177856
Step 1a: Mapping,6.304603099822998
Step 1b: Assemblies,1.1434228420257568
Step 1c: Sequences,0.8200333118438721
Step 2: Finding protein families,98.53077721595764
Step 3: Annotating functions and structures,3.664074659347534
Step 4-5: Finding operon/genomic_context,1.8505065441131592
Step 6: Mapping taxonomy,189.0625832080841
Step 7: Finding ALL proteins with transmembrane segments,0.0012481212615966797
Step 8-9: Producing figures,27.27659296989441
Step 10: Write output,0.1316208839416504
