target_sequences_20
nr_of_targets: 20
	Total_time	Count	Max	Min	Mean	Std	Median
db_parsing_single	6.176684379577637	2	5.253606703132391	0.9230776764452457	3.0883421897888184	3.06214644089566	3.0883421897888184
download_and_parse_refseq_and_gb_databases	6.178037814795971	1	6.178037814795971	6.178037814795971	6.178037814795971	nan	6.178037814795971
parse_targets	0.00018490105867385864	1	0.00018490105867385864	0.00018490105867385864	0.00018490105867385864	nan	0.00018490105867385864
Step 0: Parse Targets	0.0002128221094608307	1	0.0002128221094608307	0.0002128221094608307	0.0002128221094608307	nan	0.0002128221094608307
map_uniprot_to_ncbi	8.86426929011941	12	1.3777954429388046	0.24774258583784103	0.7386891075099508	0.39551290895291796	0.6203015185892582
get_assembly_id_from_ncbi_code	10.767848160117865	12	1.1944121047854424	0.64963074401021	0.897320680009822	0.1748457015915123	0.9261153899133205
find_ncbi_code_assembly	25.304671689867973	20	2.195181932300329	0.6621337197721004	1.2652335844933986	0.40663431888090146	1.2051347866654396
download_assembly	16.044702377170324	11	2.016336105763912	0.885643482208252	1.458609307015484	0.3586984800190645	1.4858240447938442
extract_assembly_file	0.53011180087924	12	0.1001952551305294	0.0026598945260047913	0.044175983406603336	0.024569267970330547	0.0416228361427784
parse_assembly	1.2874816730618477	12	0.33088137209415436	0.0073360539972782135	0.10729013942182064	0.11255612131655794	0.05611134693026543
download_and_extract_assembly	18.81583197042346	12	2.292540993541479	0.12160931900143623	1.5679859975352883	0.5838095357116663	1.738648010417819
extract_flanking_genes	0.0006902068853378296	12	0.00018088147044181824	2.9690563678741455e-05	5.751724044481913e-05	4.469693038143373e-05	4.152953624725342e-05
collecting_genomic_context	120.01034680008888	8	29.887753166258335	2.719403900206089	15.00129335001111	9.360243795866774	15.419304233044386
add_sequences_to_flanking_genes	75.75998012721539	12	9.513992857187986	3.9953756630420685	6.313331677267949	1.868495459457055	5.413360178470612
Step 1: Collecting the genomic contexts	29.895289231091738	1	29.895289231091738	29.895289231091738	29.895289231091738	nan	29.895289231091738
compute_all_agains_all_distance_matrix_mmseqs	2.1826432794332504	1	2.1826432794332504	2.1826432794332504	2.1826432794332504	nan	2.1826432794332504
find_clusters_in_distance_matrix	0.003475964069366455	3	0.0015821494162082672	0.00035281479358673096	0.0011586546897888184	0.0006981810476059163	0.001540999859571457
mask_singleton_clusters	0.00013452023267745972	1	0.00013452023267745972	0.00013452023267745972	0.00013452023267745972	nan	0.00013452023267745972
assign_families	0.0007407590746879578	1	0.0007407590746879578	0.0007407590746879578	0.0007407590746879578	nan	0.0007407590746879578
get_protein_families_summary	0.002669207751750946	1	0.002669207751750946	0.002669207751750946	0.002669207751750946	nan	0.002669207751750946
find_and_add_protein_families_mmseqs	2.1884143576025963	1	2.1884143576025963	2.1884143576025963	2.1884143576025963	nan	2.1884143576025963
Step 2: Finding protein families	2.1884485259652138	1	2.1884485259652138	2.1884485259652138	2.1884485259652138	nan	2.1884485259652138
map_one_familiy	4.100981682538986	8	1.149600651115179	0.002834174782037735	0.5126227103173733	0.36954826819729014	0.5856444500386715
mapping_all_family_members	4.101215906441212	8	1.1496214047074318	0.002882719039916992	0.5126519883051515	0.36953433433222305	0.58566540107131
find_uniprot_in_swiss_model_repository	3.872797481715679	6	1.1086203083395958	0.5122525505721569	0.6454662469526132	0.22832444424227832	0.5657744538038969
find_uniprot_in_alphafold_database	0.20688580349087715	6	0.03847683221101761	0.029226776212453842	0.03448096724847952	0.0037848091739722737	0.034868089482188225
Step 3: Annotating functions and structures	1.9518339894711971	1	1.9518339894711971	1.9518339894711971	1.9518339894711971	nan	1.9518339894711971
find_operon_types_standard	0.001712460070848465	1	0.001712460070848465	0.001712460070848465	0.001712460070848465	nan	0.001712460070848465
get_operon_types_summary	0.002265922725200653	1	0.002265922725200653	0.002265922725200653	0.002265922725200653	nan	0.002265922725200653
Step 4: Finding operon/genomic_context	0.004028238356113434	1	0.004028238356113434	0.004028238356113434	0.004028238356113434	nan	0.004028238356113434
Step 5: Selecting most common operon/genomic context	0.007957115769386292	1	0.007957115769386292	0.007957115769386292	0.007957115769386292	nan	0.007957115769386292
map_taxonomy	7.657903086394072	12	1.3081067241728306	0.3783635273575783	0.6381585905328393	0.2617942820095884	0.5696003418415785
Step 6: Mapping taxonomy	1.9692213460803032	1	1.9692213460803032	1.9692213460803032	1.9692213460803032	nan	1.9692213460803032
Step 8: Making genomic context figure	0.8151370510458946	1	0.8151370510458946	0.8151370510458946	0.8151370510458946	nan	0.8151370510458946
Step 9: Making interactive html output	0.617468573153019	1	0.617468573153019	0.617468573153019	0.617468573153019	nan	0.617468573153019
Step 10: Write output	0.008704114705324173	1	0.008704114705324173	0.008704114705324173	0.008704114705324173	nan	0.008704114705324173
All steps 0-10	37.46220912411809	1	37.46220912411809	37.46220912411809	37.46220912411809	nan	37.46220912411809
