Step,Time (sec) 
All steps 0-10,95.13639569282532
Step 0: Parse Targets,0.00898599624633789
Step 1: Collecting the genomic contexts,12.156493186950684
Step 1a: Mapping,8.88680100440979
Step 1b: Assemblies,2.4384891986846924
Step 1c: Sequences,0.8311729431152344
Step 2: Finding protein families,26.35681414604187
Step 3: Annotating functions and structures,1.1779403686523438
Step 4-5: Finding operon/genomic_context,1.9065055847167969
Step 6: Mapping taxonomy,28.55391025543213
Step 7: Finding ALL proteins with transmembrane segments,0.0011913776397705078
Step 8-9: Producing figures,24.841419219970703
Step 10: Write output,0.12851357460021973
