Step,Time (sec) 
All steps 0-10,327.56760144233704
Step 0: Parse Targets,0.009265422821044922
Step 1: Collecting the genomic contexts,12.3489248752594
Step 1a: Mapping,9.321213245391846
Step 1b: Assemblies,2.4562926292419434
Step 1c: Sequences,0.5713973045349121
Step 2: Finding protein families,95.85322785377502
Step 3: Annotating functions and structures,4.1466383934021
Step 4-5: Finding operon/genomic_context,1.8516225814819336
Step 6: Mapping taxonomy,185.9482159614563
Step 7: Finding ALL proteins with transmembrane segments,0.0016393661499023438
Step 8-9: Producing figures,27.271262645721436
Step 10: Write output,0.13131427764892578
