Step,Time (sec) 
All steps 0-10,331.06857919692993
Step 0: Parse Targets,0.009127140045166016
Step 1: Collecting the genomic contexts,8.184606075286865
Step 1a: Mapping,6.2171876430511475
Step 1b: Assemblies,1.1321449279785156
Step 1c: Sequences,0.8352468013763428
Step 2: Finding protein families,98.38568210601807
Step 3: Annotating functions and structures,3.8518216609954834
Step 4-5: Finding operon/genomic_context,1.8363099098205566
Step 6: Mapping taxonomy,191.34391140937805
Step 7: Finding ALL proteins with transmembrane segments,0.002435445785522461
Step 8-9: Producing figures,27.317147731781006
Step 10: Write output,0.1316509246826172
