Step,Time (sec) 
All steps 0-10,169.68071627616882
Step 0: Parse Targets,0.00914454460144043
Step 1: Collecting the genomic contexts,11.220582485198975
Step 1a: Mapping,9.112280130386353
Step 1b: Assemblies,1.5446362495422363
Step 1c: Sequences,0.5636417865753174
Step 2: Finding protein families,96.78967761993408
Step 3: Annotating functions and structures,3.9771857261657715
Step 4-5: Finding operon/genomic_context,1.8456814289093018
Step 6: Mapping taxonomy,28.37509059906006
Step 7: Finding ALL proteins with transmembrane segments,0.0014700889587402344
Step 8-9: Producing figures,27.32420539855957
Step 10: Write output,0.13187146186828613
