Step,Time (sec) 
All steps 0-10,162.0570080280304
Step 0: Parse Targets,0.009159326553344727
Step 1: Collecting the genomic contexts,11.514824151992798
Step 1a: Mapping,9.569788932800293
Step 1b: Assemblies,1.3058476448059082
Step 1c: Sequences,0.6391632556915283
Step 2: Finding protein families,93.07089591026306
Step 3: Annotating functions and structures,1.436455249786377
Step 4-5: Finding operon/genomic_context,1.8529257774353027
Step 6: Mapping taxonomy,28.915143251419067
Step 7: Finding ALL proteins with transmembrane segments,0.0023703575134277344
Step 8-9: Producing figures,25.11342453956604
Step 10: Write output,0.13509845733642578
