Step,Time (sec) 
All steps 0-10,649.4403607845306
Step 0: Parse Targets,0.485975980758667
Step 1: Collecting the genomic contexts,135.70347476005554
Step 1a: Mapping,2.8548200130462646
Step 1b: Assemblies,127.8212239742279
Step 1c: Sequences,5.027408599853516
Step 2: Finding protein families,143.30815386772156
Step 3: Annotating functions and structures,10.57110333442688
Step 4-5: Finding operon/genomic_context,255.1104040145874
Step 6: Mapping taxonomy,22.775911331176758
Step 7: Finding ALL proteins with transmembrane segments,0.0020513534545898438
Step 8-9: Producing figures,80.56446361541748
Step 10: Write output,0.9116189479827881
