Step,Time (sec) 
All steps 0-10,322.84910798072815
Step 0: Parse Targets,0.009195089340209961
Step 1: Collecting the genomic contexts,11.564035177230835
Step 1a: Mapping,8.620721578598022
Step 1b: Assemblies,2.424370288848877
Step 1c: Sequences,0.5189216136932373
Step 2: Finding protein families,92.43257331848145
Step 3: Annotating functions and structures,1.349086046218872
Step 4-5: Finding operon/genomic_context,1.8334834575653076
Step 6: Mapping taxonomy,190.75621151924133
Step 7: Finding ALL proteins with transmembrane segments,0.0035636425018310547
Step 8-9: Producing figures,24.765190362930298
Step 10: Write output,0.12839460372924805
