Step,Time (sec) 
All steps 0-10,257.21309781074524
Step 0: Parse Targets,0.009113550186157227
Step 1: Collecting the genomic contexts,12.485920906066895
Step 1a: Mapping,8.409726619720459
Step 1b: Assemblies,3.3947103023529053
Step 1c: Sequences,0.6814661026000977
Step 2: Finding protein families,25.913269996643066
Step 3: Annotating functions and structures,1.4913780689239502
Step 4-5: Finding operon/genomic_context,1.959169864654541
Step 6: Mapping taxonomy,190.29924273490906
Step 7: Finding ALL proteins with transmembrane segments,0.0017833709716796875
Step 8-9: Producing figures,24.916828870773315
Step 10: Write output,0.13040494918823242
