Step,Time (sec) 
All steps 0-10,799.8773090839386
Step 0: Parse Targets,0.4886455535888672
Step 1: Collecting the genomic contexts,189.91802883148193
Step 1a: Mapping,3.2571017742156982
Step 1b: Assemblies,179.70908498764038
Step 1c: Sequences,6.951820135116577
Step 2: Finding protein families,239.5115876197815
Step 3: Annotating functions and structures,17.317835092544556
Step 4-5: Finding operon/genomic_context,248.0005886554718
Step 6: Mapping taxonomy,22.26059603691101
Step 7: Finding ALL proteins with transmembrane segments,0.0009546279907226562
Step 8-9: Producing figures,81.46330666542053
Step 10: Write output,0.9101176261901855
