Step,Time (sec) 
All steps 0-10,258.4938278198242
Step 0: Parse Targets,0.009178638458251953
Step 1: Collecting the genomic contexts,11.692272424697876
Step 1a: Mapping,9.540423393249512
Step 1b: Assemblies,1.6067276000976562
Step 1c: Sequences,0.5451016426086426
Step 2: Finding protein families,26.138671159744263
Step 3: Annotating functions and structures,1.471776008605957
Step 4-5: Finding operon/genomic_context,1.8577003479003906
Step 6: Mapping taxonomy,192.24617958068848
Step 7: Finding ALL proteins with transmembrane segments,0.0022857189178466797
Step 8-9: Producing figures,24.939407348632812
Step 10: Write output,0.12896418571472168
