Step,Time (sec) 
All steps 0-10,318.79198384284973
Step 0: Parse Targets,0.009160995483398438
Step 1: Collecting the genomic contexts,11.607948303222656
Step 1a: Mapping,9.395768404006958
Step 1b: Assemblies,1.6524970531463623
Step 1c: Sequences,0.5596597194671631
Step 2: Finding protein families,92.75384473800659
Step 3: Annotating functions and structures,1.4265422821044922
Step 4-5: Finding operon/genomic_context,1.8630611896514893
Step 6: Mapping taxonomy,186.3833212852478
Step 7: Finding ALL proteins with transmembrane segments,0.0021746158599853516
Step 8-9: Producing figures,24.611643314361572
Step 10: Write output,0.12844109535217285
