Step,Time (sec) 
All steps 0-10,115.92017126083374
Step 0: Parse Targets,0.009206771850585938
Step 1: Collecting the genomic contexts,10.794599056243896
Step 1a: Mapping,8.658183097839355
Step 1b: Assemblies,1.5806584358215332
Step 1c: Sequences,0.5557351112365723
Step 2: Finding protein families,48.24805402755737
Step 3: Annotating functions and structures,1.2811076641082764
Step 4-5: Finding operon/genomic_context,1.8837065696716309
Step 6: Mapping taxonomy,28.6017324924469
Step 7: Finding ALL proteins with transmembrane segments,0.0032656192779541016
Step 8-9: Producing figures,24.961454391479492
Step 10: Write output,0.13095593452453613
