target_sequences_20
nr_of_targets: 20
	Total_time	Count	Max	Min	Mean	Std	Median
db_parsing_single	6.180731128901243	2	5.248387761414051	0.9323433674871922	3.0903655644506216	3.0519042588478644	3.0903655644506216
download_and_parse_refseq_and_gb_databases	6.18162988871336	1	6.18162988871336	6.18162988871336	6.18162988871336	nan	6.18162988871336
parse_targets	0.0011576823890209198	1	0.0011576823890209198	0.0011576823890209198	0.0011576823890209198	nan	0.0011576823890209198
Step 0: Parse Targets	0.0011849328875541687	1	0.0011849328875541687	0.0011849328875541687	0.0011849328875541687	nan	0.0011849328875541687
map_uniprot_to_ncbi	9.494203627109528	12	1.4654082618653774	0.2632337547838688	0.7911836355924606	0.44571597243007194	0.7173627521842718
get_assembly_id_from_ncbi_code	10.576680067926645	12	1.1334181688725948	0.6572451218962669	0.8813900056605538	0.15842115697758233	0.9175659362226725
find_ncbi_code_assembly	26.292361807078123	20	2.2187500186264515	0.6707597337663174	1.3146180903539062	0.48209881665048004	1.161110321059823
download_assembly	15.273349765688181	11	1.8274250701069832	0.8534626699984074	1.3884863423352891	0.33918328852088103	1.4527833126485348
extract_assembly_file	0.5198880173265934	12	0.10018318518996239	0.002971738576889038	0.043324001443882786	0.023865465550604398	0.04233756475150585
parse_assembly	0.8755202703177929	12	0.22251591831445694	0.0063852667808532715	0.07296002252648275	0.07177718234447686	0.04351303353905678
download_and_extract_assembly	17.53438088297844	12	2.0450952537357807	0.11468853428959846	1.46119840691487	0.536089690000821	1.5618658773601055
extract_flanking_genes	0.0005559623241424561	12	0.00011662021279335022	2.7749687433242798e-05	4.6330193678538e-05	2.37490023629013e-05	4.3779611587524414e-05
collecting_genomic_context	121.74909077584743	8	30.469286262989044	3.096764862537384	15.21863634698093	9.246225575588316	15.714844373986125
add_sequences_to_flanking_genes	77.88432376459241	12	10.046629432588816	3.737475957721472	6.490360313716034	2.2067117249954515	5.589605184271932
Step 1: Collecting the genomic contexts	30.478175278753042	1	30.478175278753042	30.478175278753042	30.478175278753042	nan	30.478175278753042
compute_all_agains_all_distance_matrix_mmseqs	2.184847004711628	1	2.184847004711628	2.184847004711628	2.184847004711628	nan	2.184847004711628
find_clusters_in_distance_matrix	0.002255711704492569	3	0.0010270848870277405	0.0002422519028186798	0.000751903901497523	0.00044184068993341046	0.0009863749146461487
mask_singleton_clusters	0.00013564527034759521	1	0.00013564527034759521	0.00013564527034759521	0.00013564527034759521	nan	0.00013564527034759521
assign_families	0.000710662454366684	1	0.000710662454366684	0.000710662454366684	0.000710662454366684	nan	0.000710662454366684
get_protein_families_summary	0.0020837709307670593	1	0.0020837709307670593	0.0020837709307670593	0.0020837709307670593	nan	0.0020837709307670593
find_and_add_protein_families_mmseqs	2.189433801919222	1	2.189433801919222	2.189433801919222	2.189433801919222	nan	2.189433801919222
Step 2: Finding protein families	2.1894626393914223	1	2.1894626393914223	2.1894626393914223	2.1894626393914223	nan	2.1894626393914223
map_one_familiy	1.2638440281152725	8	0.8622630387544632	0.0013423562049865723	0.15798050351440907	0.28744003764285114	0.06701978854835033
mapping_all_family_members	1.2640325650572777	8	0.8622809797525406	0.0013751722872257233	0.1580040706321597	0.28743693311812535	0.06704013794660568
find_uniprot_in_swiss_model_repository	1.0452805124223232	6	0.8168511427938938	0.03032948449254036	0.17421341873705387	0.3156328640271361	0.03715761937201023
find_uniprot_in_alphafold_database	0.20554200932383537	6	0.04369252920150757	0.03047189489006996	0.034257001553972564	0.004870153612260532	0.03296419605612755
Step 3: Annotating functions and structures	20.930809304118156	1	20.930809304118156	20.930809304118156	20.930809304118156	nan	20.930809304118156
find_operon_types_standard	0.0015433207154273987	1	0.0015433207154273987	0.0015433207154273987	0.0015433207154273987	nan	0.0015433207154273987
get_operon_types_summary	0.001419566571712494	1	0.001419566571712494	0.001419566571712494	0.001419566571712494	nan	0.001419566571712494
Step 4: Finding operon/genomic_context	0.0030065253376960754	1	0.0030065253376960754	0.0030065253376960754	0.0030065253376960754	nan	0.0030065253376960754
Step 5: Selecting most common operon/genomic context	0.004343125969171524	1	0.004343125969171524	0.004343125969171524	0.004343125969171524	nan	0.004343125969171524
map_taxonomy	7.82604206725955	12	0.8716751858592033	0.33513763174414635	0.6521701722716292	0.21653013920189346	0.7417214587330818
Step 6: Mapping taxonomy	1.6502261571586132	1	1.6502261571586132	1.6502261571586132	1.6502261571586132	nan	1.6502261571586132
Step 8: Making genomic context figure	0.7929589562118053	1	0.7929589562118053	0.7929589562118053	0.7929589562118053	nan	0.7929589562118053
Step 9: Making interactive html output	0.6019157208502293	1	0.6019157208502293	0.6019157208502293	0.6019157208502293	nan	0.6019157208502293
Step 10: Write output	0.00682271271944046	1	0.00682271271944046	0.00682271271944046	0.00682271271944046	nan	0.00682271271944046
All steps 0-10	56.66195175796747	1	56.66195175796747	56.66195175796747	56.66195175796747	nan	56.66195175796747
