Step,Time (sec) 
All steps 0-10,161.2009551525116
Step 0: Parse Targets,0.009192705154418945
Step 1: Collecting the genomic contexts,11.257022142410278
Step 1a: Mapping,8.158625364303589
Step 1b: Assemblies,2.4588162899017334
Step 1c: Sequences,0.6395547389984131
Step 2: Finding protein families,92.72779703140259
Step 3: Annotating functions and structures,1.4729712009429932
Step 4-5: Finding operon/genomic_context,1.8523099422454834
Step 6: Mapping taxonomy,28.574390411376953
Step 7: Finding ALL proteins with transmembrane segments,0.0012276172637939453
Step 8-9: Producing figures,25.163941621780396
Step 10: Write output,0.13706588745117188
