Step,Time (sec) 
All steps 0-10,800.3535573482513
Step 0: Parse Targets,0.48555564880371094
Step 1: Collecting the genomic contexts,192.52936267852783
Step 1a: Mapping,3.378268241882324
Step 1b: Assemblies,182.2020275592804
Step 1c: Sequences,6.949047327041626
Step 2: Finding protein families,236.2929437160492
Step 3: Annotating functions and structures,16.931326627731323
Step 4-5: Finding operon/genomic_context,248.704838514328
Step 6: Mapping taxonomy,22.274146795272827
Step 7: Finding ALL proteins with transmembrane segments,0.12625455856323242
Step 8-9: Producing figures,82.00571465492249
Step 10: Write output,0.8942263126373291
