Step,Time (sec) 
All steps 0-10,318.75464940071106
Step 0: Parse Targets,0.009136199951171875
Step 1: Collecting the genomic contexts,12.219877243041992
Step 1a: Mapping,10.255220413208008
Step 1b: Assemblies,1.2432725429534912
Step 1c: Sequences,0.721362829208374
Step 2: Finding protein families,93.7301287651062
Step 3: Annotating functions and structures,1.2923264503479004
Step 4-5: Finding operon/genomic_context,1.7991275787353516
Step 6: Mapping taxonomy,184.83706903457642
Step 7: Finding ALL proteins with transmembrane segments,0.003155946731567383
Step 8-9: Producing figures,24.728474617004395
Step 10: Write output,0.12949156761169434
