Step,Time (sec) 
All steps 0-10,892.5258748531342
Step 0: Parse Targets,0.48842501640319824
Step 1: Collecting the genomic contexts,73.85022163391113
Step 1a: Mapping,3.540513277053833
Step 1b: Assemblies,65.8323917388916
Step 1c: Sequences,4.477298021316528
Step 2: Finding protein families,324.92761397361755
Step 3: Annotating functions and structures,138.58018898963928
Step 4-5: Finding operon/genomic_context,247.12356281280518
Step 6: Mapping taxonomy,24.696699619293213
Step 7: Finding ALL proteins with transmembrane segments,0.002032041549682617
Step 8-9: Producing figures,81.9609727859497
Step 10: Write output,0.8912034034729004
