Step,Time (sec) 
All steps 0-10,169.04113960266113
Step 0: Parse Targets,0.009203910827636719
Step 1: Collecting the genomic contexts,10.752979516983032
Step 1a: Mapping,8.690930128097534
Step 1b: Assemblies,1.5062882900238037
Step 1c: Sequences,0.5557372570037842
Step 2: Finding protein families,96.62827968597412
Step 3: Annotating functions and structures,3.962998628616333
Step 4-5: Finding operon/genomic_context,1.861412763595581
Step 6: Mapping taxonomy,28.526424169540405
Step 7: Finding ALL proteins with transmembrane segments,0.0011248588562011719
Step 8-9: Producing figures,27.162446975708008
Step 10: Write output,0.13145804405212402
