Step,Time (sec) 
All steps 0-10,288.15731477737427
Step 0: Parse Targets,0.009053945541381836
Step 1: Collecting the genomic contexts,11.285848379135132
Step 1a: Mapping,9.201062440872192
Step 1b: Assemblies,1.538428783416748
Step 1c: Sequences,0.5463356971740723
Step 2: Finding protein families,52.31919002532959
Step 3: Annotating functions and structures,3.7472808361053467
Step 4-5: Finding operon/genomic_context,1.9050793647766113
Step 6: Mapping taxonomy,191.53322458267212
Step 7: Finding ALL proteins with transmembrane segments,0.001256704330444336
Step 8-9: Producing figures,27.219865798950195
Step 10: Write output,0.13038253784179688
