target_sequences_50
nr_of_targets: 50
	Total_time	Count	Max	Min	Mean	Std	Median
db_parsing_single	6.108441483229399	2	5.190450590103865	0.9179908931255341	3.0542207416146994	3.0210852240795996	3.0542207416146994
download_and_parse_refseq_and_gb_databases	6.109756790101528	1	6.109756790101528	6.109756790101528	6.109756790101528	nan	6.109756790101528
parse_targets	0.0009649060666561127	1	0.0009649060666561127	0.0009649060666561127	0.0009649060666561127	nan	0.0009649060666561127
Step 0: Parse Targets	0.0009935572743415833	1	0.0009935572743415833	0.0009935572743415833	0.0009935572743415833	nan	0.0009935572743415833
map_uniprot_to_ncbi	22.82112542912364	30	1.6218692734837532	0.24984582141041756	0.760704180970788	0.44673594243630343	0.5975066181272268
get_assembly_id_from_ncbi_code	32.25121969357133	30	6.752829618752003	0.625573419034481	1.0750406564523776	1.1206358345102492	0.8284181207418442
find_ncbi_code_assembly	70.41714191064239	50	6.7529033198952675	0.6256048642098904	1.4083428382128478	0.9233833716512035	1.1504355538636446
download_assembly	43.83096043020487	29	3.071423940360546	0.7618179656565189	1.5114124286277542	0.48981270994629256	1.5150535590946674
extract_assembly_file	1.2536571994423866	30	0.09889266267418861	0.002701006829738617	0.04178857331474622	0.01691172858518895	0.04108559712767601
parse_assembly	1.7691130600869656	30	0.23325571790337563	0.0043360888957977295	0.05897043533623218	0.06060545738382246	0.03125419840216637
download_and_extract_assembly	49.239286098629236	30	3.198113728314638	0.12216085940599442	1.6413095366209745	0.5534761256488252	1.6738325357437134
extract_flanking_genes	0.0013730823993682861	30	0.00010542571544647217	3.0007213354110718e-05	4.5769413312276204e-05	1.7471776131953695e-05	4.322454333305359e-05
add_sequences_to_flanking_genes	207.99533052369952	30	12.731136180460453	3.0638529770076275	6.933177684123318	2.4975099451672857	5.990318899974227
collecting_genomic_context	327.79128232225776	4	115.69190613180399	44.14146892353892	81.94782058056444	30.658523828385	83.97895363345742
Step 1: Collecting the genomic contexts	115.69953420758247	1	115.69953420758247	115.69953420758247	115.69953420758247	nan	115.69953420758247
compute_all_agains_all_distance_matrix_mmseqs	4.292097210884094	1	4.292097210884094	4.292097210884094	4.292097210884094	nan	4.292097210884094
find_clusters_in_distance_matrix	0.0045891255140304565	3	0.0021674521267414093	0.0003226920962333679	0.0015297085046768188	0.0010458673536943733	0.0020989812910556793
mask_singleton_clusters	0.0007902160286903381	1	0.0007902160286903381	0.0007902160286903381	0.0007902160286903381	nan	0.0007902160286903381
assign_families	0.004059311002492905	1	0.004059311002492905	0.004059311002492905	0.004059311002492905	nan	0.004059311002492905
get_protein_families_summary	0.002501789480447769	1	0.002501789480447769	0.002501789480447769	0.002501789480447769	nan	0.002501789480447769
find_and_add_protein_families_mmseqs	4.302338179200888	1	4.302338179200888	4.302338179200888	4.302338179200888	nan	4.302338179200888
Step 2: Finding protein families	4.302406594157219	1	4.302406594157219	4.302406594157219	4.302406594157219	nan	4.302406594157219
map_one_familiy	1.7265207059681416	28	0.0802963525056839	0.0013988278806209564	0.061661453784576485	0.02175776271017965	0.06818871200084686
find_uniprot_in_swiss_model_repository	0.7735957726836205	27	0.03778855502605438	3.986060619354248e-07	0.028651695284578536	0.008852511700909341	0.030918482691049576
find_uniprot_in_alphafold_database	0.8902207314968109	27	0.041975557804107666	3.986060619354248e-07	0.03297113820358559	0.010058898875100097	0.03434054180979729
mapping_all_family_members	1.7271588519215584	4	0.46982700005173683	0.38556908443570137	0.4317897129803896	0.034724063020617306	0.4358813837170601
Step 3: Annotating functions and structures	1.5109017603099346	1	1.5109017603099346	1.5109017603099346	1.5109017603099346	nan	1.5109017603099346
find_operon_types_standard	0.0067578814923763275	1	0.0067578814923763275	0.0067578814923763275	0.0067578814923763275	nan	0.0067578814923763275
get_operon_types_summary	0.0024200938642024994	1	0.0024200938642024994	0.0024200938642024994	0.0024200938642024994	nan	0.0024200938642024994
Step 4: Finding operon/genomic_context	0.009237676858901978	1	0.009237676858901978	0.009237676858901978	0.009237676858901978	nan	0.009237676858901978
Step 5: Selecting most common operon/genomic context	0.007443632930517197	1	0.007443632930517197	0.007443632930517197	0.007443632930517197	nan	0.007443632930517197
map_taxonomy	13.296689808368683	30	0.8253509774804115	0.3309793174266815	0.44322299361228945	0.12262035162560758	0.4203809015452862
Step 6: Mapping taxonomy	3.541133500635624	1	3.541133500635624	3.541133500635624	3.541133500635624	nan	3.541133500635624
Step 8: Making genomic context figure	1.7667196653783321	1	1.7667196653783321	1.7667196653783321	1.7667196653783321	nan	1.7667196653783321
Step 9: Making interactive html output	1.2178534343838692	1	1.2178534343838692	1.2178534343838692	1.2178534343838692	nan	1.2178534343838692
Step 10: Write output	0.013634424656629562	1	0.013634424656629562	0.013634424656629562	0.013634424656629562	nan	0.013634424656629562
All steps 0-10	128.07347374781966	1	128.07347374781966	128.07347374781966	128.07347374781966	nan	128.07347374781966
